Facility_ID,FacilityName,StreetNo,StreetName,StreetType,SuburbTown,Postcode,Latitude,Longitude,FaciltySportPlayedID,SportsPlayed,FacilityAge,FacilityCondition,FacilityUpgradeAge,LGA
COLACO11279,Blue Water Fitness Centre,118,Hearn,Street,Colac,3250.0,-38.35032,143.588796,18029,Gym / Fitness,11 - 25 Years,4. Good,New facility under construction,Colac Otway
COLACO11286,Colac Squash & Fitness Centre,78,Dennis,Street,Colac,3250.0,-38.3385,143.5915,18044,Gym / Fitness,,4. Good,,Colac Otway
COLACO11289,Curves Colac,325,Murray,Street,Colac,3250.0,-38.338,143.5775,18051,Gym / Fitness,,,,Colac Otway
COLACO11266,Apollo Bay Golf Club,2-20,Nelson,Street,Apollo Bay,3233.0,-38.759467,143.672201,18008,Golf,51 Years +,4. Good,,Colac Otway
COLACO11272,Beeac Golf Club,145,Mingawalla,Road,Beeac,3251.0,-38.194494,143.658875,18017,Golf,11 - 25 Years,4. Good,11 + Years,Colac Otway
COLACO11277,Birregurra Golf Course,1,Hopkins,Street,Birregurra,3242.0,-38.34296,143.785706,18024,Golf,26 - 50 Years,4. Good,,Colac Otway
COLACO11285,Colac Golf Course,34,Colac Lavers Hill,Road,Elliminyt,3250.0,-38.369628999999996,143.578676,18043,Golf,26 - 50 Years,4. Good,,Colac Otway
COLACO11264,Alvie Recreation Reserve,1140,Coranagmite Lake,Road,Alvie,3249.0,-38.242638,143.50923999999998,18006,Netball,,5. Very Good,1 - 5 Years,Colac Otway
COLACO11267,Apollo Bay Recreation Reserve,70,Great Ocean,Road,Apollo Bay,3233.0,-38.762937,143.66781799999998,18011,Netball,6 - 10 Years,4. Good,11 + Years,Colac Otway
COLACO11290,Eastern Reserve,45,Wilson,Street,Colac,3250.0,-38.345182,143.596546,18053,Netball,,,,Colac Otway
COLACO11291,Elliminyt Recreation Reserve,235,Main,Street,Elliminyt,3250.0,-38.364438,143.581651,18056,Netball,11 - 25 Years,4. Good,11 + Years,Colac Otway
COLACO11292,Forrest Recreation Reserve,25,Yaugher,Road,Forrest,3236.0,-38.506294,143.72620600000002,18060,Netball,0 - 5 Years,5. Very Good,1 - 5 Years,Colac Otway
COLACO11294,Gellibrand Recreation Reserve,20,Football,Road,Gellibrand,3239.0,-38.526229,143.53794,18065,Netball,26 - 50 Years,2. Poor,,Colac Otway
COLACO11297,Irrewillipe Recreation Reserve,2480,Timboon Colac Road,Road,Irrewillipe,3249.0,-38.412427,143.441344,18073,Netball,0 - 5 Years,5. Very Good,< 1 Years,Colac Otway
COLACO11296,Warrowie Recreation Reserve,35,McKays,Road,Irrewarra,3249.0,-38.287327000000005,143.65801000000002,18070,Netball,11 - 25 Years,3. Average,6 - 10 Years,Colac Otway
COLACO11309,Western Oval,91A,Sinclair,Street,Colac,3250.0,-38.34158,143.569865,18090,Netball,26 - 50 Years,4. Good,6 - 10 Years,Colac Otway
COLACO4906,Colac Indoor Tennis & Sports Centre,112,Main,Street,Elliminyt,3250.0,-38.356307,143.583315,26996,Netball (Indoor),,,,Colac Otway
COLACO11268,Apollo Bay Skate Park,,Collingwood,Street,Apollo Bay,3233.0,-38.757987,143.671004,18013,Skating,11 - 25 Years,4. Good,11 + Years,Colac Otway
COLACO11281,Central Reserve,32-40,Gravesend,Road,Colac,3250.0,-38.347988,143.586344,18037,Skating,11 - 25 Years,4. Good,1 - 5 Years,Colac Otway
COLACO11293,Forrest Tennis Court,13,Station,Street,Forrest,3236.0,-38.51661,143.717638,18061,Skating,11 - 25 Years,2. Poor,11 + Years,Colac Otway
COLACO11281,Central Reserve,32-40,Gravesend,Road,Colac,3250.0,-38.347988,143.586344,18038,Soccer,11 - 25 Years,3. Average,1 - 5 Years,Colac Otway
COLACO11304,Pirron Yallock Recreation Reserve,370,Swan Marsh,Road,Pirron Yallock,3249.0,-38.369046000000004,143.4045,18081,Soccer,26 - 50 Years,4. Good,6 - 10 Years,Colac Otway
COLACO4906,Colac Indoor Tennis & Sports Centre,112,Main,Street,Elliminyt,3250.0,-38.356307,143.583315,26997,Soccer (Indoor),,,,Colac Otway
COLACO11279,Blue Water Fitness Centre,118,Hearn,Street,Colac,3250.0,-38.35032,143.588796,18030,Squash / Racquetball,11 - 25 Years,3. Average,New facility under construction,Colac Otway
COLACO11286,Colac Squash & Fitness Centre,78,Dennis,Street,Colac,3250.0,-38.3385,143.5915,18045,Squash / Racquetball,,4. Good,,Colac Otway
COLACO11252,Apollo Bay Surf Life Saving Club,,Collingwood,Street,Apollo Bay,3233.0,-38.756059,143.66978400000002,27184,Surf Life Saving,,,,Colac Otway
COLACO11254,Kennett River Surf Life Saving Club,,Great Ocean,Road,Kennett River,3221.0,-38.669969,143.86310500000002,27185,Surf Life Saving,,,,Colac Otway
COLACO11256,Wye River Surf Life Saving Club,,Great Ocean,Road,Wye River,3221.0,-38.636212,143.891325,27186,Surf Life Saving,,,,Colac Otway
COLACO11279,Blue Water Fitness Centre,118,Hearn,Street,Colac,3250.0,-38.35032,143.588796,18031,Swimming,11 - 25 Years,4. Good,1 - 5 Years,Colac Otway
COLACO4906,Colac Indoor Tennis & Sports Centre,112,Main,Street,Elliminyt,3250.0,-38.356307,143.583315,26998,Tennis,,,,Colac Otway
COLACO11267,Apollo Bay Recreation Reserve,70,Great Ocean,Road,Apollo Bay,3233.0,-38.762937,143.66781799999998,18012,Tennis (Outdoor),6 - 10 Years,4. Good,11 + Years,Colac Otway
COLACO11269,Apollo Bay Tennis Court,20,Pengilley,Avenue,Apollo Bay,3233.0,-38.75371,143.66151399999998,18014,Tennis (Outdoor),51 Years +,3. Average,,Colac Otway
COLACO11270,Barongarook Tennis Courts,,Barongarook,Road,Barongarook,3249.0,-38.420858,143.608137,18015,Tennis (Outdoor),26 - 50 Years,3. Average,,Colac Otway
COLACO11271,Barwon Downs Tennis Court,1595,Main,Road,Barwon Downs,3243.0,-38.469286,143.759189,18016,Tennis (Outdoor),26 - 50 Years,5. Very Good,< 1 Years,Colac Otway
COLACO11273,Beeac Recreation Reserve,55,Lang,Street,Beeac,3251.0,-38.193754999999996,143.645277,18020,Tennis (Outdoor),51 Years +,3. Average,,Colac Otway
COLACO11274,Beech Forest (Fergusson),3815,Colac-Lavers Hill,Road,Ferguson,3237.0,-38.631026,143.528977,18021,Tennis (Outdoor),51 Years +,3. Average,,Colac Otway
COLACO11278,Birregurra Recreation Reserve,19,Strachan,Street,Birregurra,3242.0,-38.334095,143.789681,18027,Tennis (Outdoor),26 - 50 Years,1. Very Poor,,Colac Otway
COLACO11280,Carlisle River Recreation Reserve,45,Gellibrand-River,Road,Carlisle River,3239.0,-38.560784999999996,143.393229,18033,Tennis (Outdoor),,3. Average,,Colac Otway
COLACO11281,Central Reserve,32-40,Gravesend,Road,Colac,3250.0,-38.347988,143.586344,18039,Tennis (Outdoor),11 - 25 Years,3. Average,,Colac Otway
COLACO11287,Colac Tennis Club,48A,Church,Street,Colac,3250.0,-38.338516999999996,143.601751,18049,Tennis (Outdoor),26 - 50 Years,4. Good,1 - 5 Years,Colac Otway
COLACO11287,Colac Tennis Club,48A,Church,Street,Colac,3250.0,-38.338516999999996,143.601751,18048,Tennis (Outdoor),26 - 50 Years,4. Good,1 - 5 Years,Colac Otway
COLACO11287,Colac Tennis Club,48A,Church,Street,Colac,3250.0,-38.338516999999996,143.601751,18047,Tennis (Outdoor),26 - 50 Years,4. Good,1 - 5 Years,Colac Otway
COLACO11288,Cororooke Tennis Court,55,Factory,Road,Cororooke,3254.0,-38.287923,143.528666,18050,Tennis (Outdoor),51 Years +,1. Very Poor,,Colac Otway
COLACO11291,Elliminyt Recreation Reserve,235,Main,Street,Elliminyt,3250.0,-38.364438,143.581651,18057,Tennis (Outdoor),26 - 50 Years,4. Good,11 + Years,Colac Otway
COLACO11293,Forrest Tennis Court,13,Station,Street,Forrest,3236.0,-38.51661,143.717638,18062,Tennis (Outdoor),11 - 25 Years,5. Very Good,< 1 Years,Colac Otway
COLACO11294,Gellibrand Recreation Reserve,20,Football,Road,Gellibrand,3239.0,-38.526229,143.53794,18066,Tennis (Outdoor),,,,Colac Otway
COLACO11295,Gerangamete Tennis Court,,Gerangamete,Road,Gerangamete,3249.0,-38.455656,143.684212,18067,Tennis (Outdoor),26 - 50 Years,3. Average,,Colac Otway
COLACO11298,Johanna Tennis Court,,Red Johanna,Road,Johanna,3238.0,-38.758251,143.375171,18074,Tennis (Outdoor),26 - 50 Years,3. Average,,Colac Otway
COLACO11299,Kawarren Tennis Court,5,Kawarren East,Road,Kawarren,3249.0,-38.480074,143.585192,18075,Tennis (Outdoor),51 Years +,3. Average,,Colac Otway
COLACO11300,Kennett River Tennis Court,6,Hawdon,Avenue,Kennett River,3234.0,-38.667834,143.860289,18077,Tennis (Outdoor),51 Years +,3. Average,,Colac Otway
COLACO11301,Larpent Tennis Courts,,Larpent,Road,Larpent,3249.0,-38.343387,143.494806,18078,Tennis (Outdoor),51 Years +,1. Very Poor,,Colac Otway
COLACO11302,Lavers Hill Tennis Court,51,Main,Road,Lavers Hill,3238.0,-38.682590999999995,143.387232,18079,Tennis (Outdoor),51 Years +,1. Very Poor,,Colac Otway
COLACO11303,Pennyroyal Tennis Court,,Andersons,Road,Pennyroyal,3235.0,-38.437438,143.808021,18080,Tennis (Outdoor),26 - 50 Years,2. Poor,,Colac Otway
COLACO11305,Swan Marsh Tennis Courts,598,Swan Marsh,Road,Swan Marsh,3249.0,-38.373466,143.380475,18083,Tennis (Outdoor),26 - 50 Years,2. Poor,,Colac Otway
COLACO11306,Tennis Courts,,Marriners,Street,Colac,3250.0,-38.327771000000006,143.617807,18084,Tennis (Outdoor),,,,Colac Otway
COLACO11307,Warncoort Tennis Courts,5,Trasks,Road,Warncoort,3243.0,-38.312901000000004,143.68643600000001,18085,Tennis (Outdoor),11 - 25 Years,4. Good,6 - 10 Years,Colac Otway
COLACO11308,Warrion Recreation Reserve,25,Glenn,Street,Warrion,3249.0,-38.225017,143.569287,18087,Tennis (Outdoor),,,,Colac Otway
COLACO11310,Yeo Tennis Courts,10,Kettles,Road,Yeo,3249.0,-38.37356,143.636993,18091,Tennis (Outdoor),26 - 50 Years,2. Poor,,Colac Otway
CORANG12756,Cobden Recreation Reserve  ,,Parrott,Street,Cobden,3266.0,-38.330548,143.07289,21206,Australian Rules Football,51 Years +,2. Poor,,Corangamite
CORANG12745,Derrinallum Park  ,,Hamilton,Highway,Derrinallum,3325.0,-37.949017,143.227938,21181,Australian Rules Football,6 - 10 Years,4. Good,,Corangamite
CORANG12748,Leura Oval  ,10,Adeney,Street,Camperdown,3260.0,-38.240423,143.151384,21191,Australian Rules Football,51 Years +,5. Very Good,1 - 5 Years,Corangamite
CORANG12746,Lismore Recreation Reserve  ,,Recreation,Street,Lismore,3324.0,-37.958211999999996,143.341005,21185,Australian Rules Football,26 - 50 Years,3. Average,1 - 5 Years,Corangamite
CORANG12767,Noorat Recreation Reserve  ,,McKinnons Bridge,Road,Noorat,3265.0,-38.191045,142.937647,21224,Australian Rules Football,,5. Very Good,1 - 5 Years,Corangamite
CORANG12771,Simpson Recreation Reserve  ,,Lavers Hill-Cobden,Road,Simpson,3266.0,-38.495275,143.212358,21234,Australian Rules Football,,3. Average,Upgrade in progress,Corangamite
CORANG12774,Skipton Recreation Reserve  ,,Osborne,Street,Skipton,3361.0,-37.689406,143.365603,21240,Australian Rules Football,11 - 25 Years,5. Very Good,< 1 Years,Corangamite
CORANG12778,Terang Recreation Reserve  ,,Strong,Street,Terang,3264.0,-38.24409,142.9222,21247,Australian Rules Football,51 Years +,2. Poor,6 - 10 Years,Corangamite
CORANG12783,Timboon Recreation Reserve  ,,Curdies River,Road,Timboon,3268.0,-38.478111,142.96612,21262,Australian Rules Football,51 Years +,3. Average,11 + Years,Corangamite
CORANG12753,Camperdown Community Centre,1,Fuller,Street,Camperdown,3260.0,-38.232079999999996,143.144455,21200,Badminton,0 - 5 Years,5. Very Good,,Corangamite
CORANG12782,Terang and District Sport and Recreation Centre,,Strong,Street,Terang,3264.0,-38.242976,142.921208,21257,Badminton,11 - 25 Years,3. Average,,Corangamite
CORANG12788,Timboon Indoor Sports Centre,,Hamilton,Street,Timboon,3268.0,-38.483908,142.972299,21271,Badminton,,3. Average,6 - 10 Years,Corangamite
CORANG12753,Camperdown Community Centre,1,Fuller,Street,Camperdown,3260.0,-38.232079999999996,143.144455,21201,Basketball,0 - 5 Years,5. Very Good,,Corangamite
CORANG12762,Cobden Indoor Sports Centre,,McKenzie,Street,Cobden,3266.0,-38.324525,143.067906,21216,Basketball,,4. Good,1 - 5 Years,Corangamite
CORANG12782,Terang and District Sport and Recreation Centre,,Strong,Street,Terang,3264.0,-38.242976,142.921208,21258,Basketball,11 - 25 Years,3. Average,,Corangamite
CORANG12788,Timboon Indoor Sports Centre,,Hamilton,Street,Timboon,3268.0,-38.483908,142.972299,21272,Basketball,,3. Average,6 - 10 Years,Corangamite
CORANG12792,Camperdown Recreation Reserve,,Sadlers,Road,Camperdown,3260.0,-38.23113,143.103068,21195,Cricket,26 - 50 Years,3. Average,,Corangamite
CORANG12792,Camperdown Recreation Reserve,,Sadlers,Road,Camperdown,3260.0,-38.23113,143.103068,21196,Cricket,26 - 50 Years,3. Average,,Corangamite
CORANG12756,Cobden Recreation Reserve  ,,Parrott,Street,Cobden,3266.0,-38.330548,143.07289,21207,Cricket,51 Years +,2. Poor,,Corangamite
CORANG12763,Cobrico Recreation Reserve,,Cobden-Terang,Road,Cobrico,3266.0,-38.290903,143.018699,21219,Cricket,,,,Corangamite
CORANG12745,Derrinallum Park  ,,Hamilton,Highway,Derrinallum,3325.0,-37.949017,143.227938,21182,Cricket,6 - 10 Years,4. Good,,Corangamite
CORANG12791,Ecklin Recreation Reserve,250,Timboon-Terang,Road,Ecklin South,3265.0,-38.379653000000005,142.911972,21278,Cricket,26 - 50 Years,4. Good,,Corangamite
CORANG12748,Leura Oval  ,10,Adeney,Street,Camperdown,3260.0,-38.240423,143.151384,21192,Cricket,51 Years +,5. Very Good,1 - 5 Years,Corangamite
CORANG12746,Lismore Recreation Reserve  ,,Recreation,Street,Lismore,3324.0,-37.958211999999996,143.341005,21186,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Corangamite
CORANG12767,Noorat Recreation Reserve  ,,McKinnons Bridge,Road,Noorat,3265.0,-38.191045,142.937647,21225,Cricket,,5. Very Good,1 - 5 Years,Corangamite
CORANG12747,Port Campbell Recreation Reserve  ,,Desaily,Street,Port Campbell,3269.0,-38.616011,143.002448,21190,Cricket,,5. Very Good,1 - 5 Years,Corangamite
CORANG12769,Princetown Recreation Reserve,,Old Coach,Road,Princetown,3269.0,-38.699025,143.160422,21229,Cricket,26 - 50 Years,3. Average,,Corangamite
CORANG12770,Scotts Creek Recreation reserve,,Cobden - Port Campbell,Road,Scotts Creek,3267.0,-38.452162,143.04896599999998,21231,Cricket,,4. Good,,Corangamite
CORANG12771,Simpson Recreation Reserve  ,,Lavers Hill-Cobden,Road,Simpson,3266.0,-38.495275,143.212358,21235,Cricket,,,,Corangamite
CORANG12774,Skipton Recreation Reserve  ,,Osborne,Street,Skipton,3361.0,-37.689406,143.365603,21241,Cricket,11 - 25 Years,5. Very Good,< 1 Years,Corangamite
CORANG12779,Terang Cricket Oval,,The,Promenade,Terang,3264.0,-38.242478999999996,142.914266,21251,Cricket,,,,Corangamite
CORANG12778,Terang Recreation Reserve  ,,Strong,Street,Terang,3264.0,-38.24409,142.9222,21248,Cricket,51 Years +,2. Poor,6 - 10 Years,Corangamite
CORANG12783,Timboon Recreation Reserve  ,,Curdies River,Road,Timboon,3268.0,-38.478111,142.96612,21263,Cricket,51 Years +,3. Average,11 + Years,Corangamite
CORANG5365,Chocolyn Circuit,,Chocolyn,Street,Camperdown,3260.0,-38.214715999999996,143.15774,27611,Cycling,,,,Corangamite
CORANG5367,Lake Bullen Merri Circuit,,Sadlers,Road,Camperdown,3260.0,-38.235787,143.10776,27613,Cycling,,,,Corangamite
CORANG5366,Terang Racecourse,,Dalvui,Drive,Terang,3264.0,-38.228876,142.94343999999998,27612,Cycling,,,,Corangamite
CORANG12782,Terang and District Sport and Recreation Centre,,Strong,Street,Terang,3264.0,-38.242976,142.921208,21261,Gym / Fitness,0 - 5 Years,5. Very Good,,Corangamite
CORANG12788,Timboon Indoor Sports Centre,,Hamilton,Street,Timboon,3268.0,-38.483908,142.972299,21273,Gym / Fitness,,,,Corangamite
CORANG12752,Camperdown Golf Club,,Sadlers,Road,Camperdown,3260.0,-38.23113,143.103068,21199,Golf,26 - 50 Years,3. Average,11 + Years,Corangamite
CORANG12758,Cobden Golf Club,,Neylon,Street,Cobden,3266.0,-38.322721,143.073633,21211,Golf,51 Years +,4. Good,11 + Years,Corangamite
CORANG12765,Lismore Golf Club,,Hamilton,Highway,Lismore,3324.0,-37.948215999999995,143.326743,21222,Golf,11 - 25 Years,3. Average,,Corangamite
CORANG12775,Skipton Golf Club,26,Rokewood-Skipton,Road,Skipton,3361.0,-37.687958,143.37083,21243,Golf,,4. Good,,Corangamite
CORANG12780,Terang Golf Club,,High,Street,Terang,3264.0,-38.242356,142.911058,21255,Golf,,,,Corangamite
CORANG12784,Timboon Golf Club,,Egan,Street,Timboon,3268.0,-38.472481,142.965283,21267,Golf,51 Years +,3. Average,11 + Years,Corangamite
CORANG12783,Timboon Recreation Reserve  ,,Curdies River,Road,Timboon,3268.0,-38.478111,142.96612,21266,Hockey,,,,Corangamite
CORANG12762,Cobden Indoor Sports Centre,,McKenzie,Street,Cobden,3266.0,-38.324525,143.067906,21215,Martial Arts,,3. Average,,Corangamite
CORANG12756,Cobden Recreation Reserve  ,,Parrott,Street,Cobden,3266.0,-38.330548,143.07289,21208,Netball,,4. Good,1 - 5 Years,Corangamite
CORANG12745,Derrinallum Park  ,,Hamilton,Highway,Derrinallum,3325.0,-37.949017,143.227938,21183,Netball,11 - 25 Years,3. Average,6 - 10 Years,Corangamite
CORANG12748,Leura Oval  ,10,Adeney,Street,Camperdown,3260.0,-38.240423,143.151384,21279,Netball,51 Years +,5. Very Good,1 - 5 Years,Corangamite
CORANG12746,Lismore Recreation Reserve  ,,Recreation,Street,Lismore,3324.0,-37.958211999999996,143.341005,21187,Netball,51 Years +,3. Average,1 - 5 Years,Corangamite
CORANG12767,Noorat Recreation Reserve  ,,McKinnons Bridge,Road,Noorat,3265.0,-38.191045,142.937647,21226,Netball,,4. Good,,Corangamite
CORANG12771,Simpson Recreation Reserve  ,,Lavers Hill-Cobden,Road,Simpson,3266.0,-38.495275,143.212358,21236,Netball,,,,Corangamite
CORANG12774,Skipton Recreation Reserve  ,,Osborne,Street,Skipton,3361.0,-37.689406,143.365603,21242,Netball,0 - 5 Years,5. Very Good,1 - 5 Years,Corangamite
CORANG12778,Terang Recreation Reserve  ,,Strong,Street,Terang,3264.0,-38.24409,142.9222,21249,Netball,0 - 5 Years,3. Average,1 - 5 Years,Corangamite
CORANG12783,Timboon Recreation Reserve  ,,Curdies River,Road,Timboon,3268.0,-38.478111,142.96612,21264,Netball,51 Years +,3. Average,11 + Years,Corangamite
CORANG12753,Camperdown Community Centre,1,Fuller,Street,Camperdown,3260.0,-38.232079999999996,143.144455,21202,Netball (Indoor),0 - 5 Years,5. Very Good,,Corangamite
CORANG12762,Cobden Indoor Sports Centre,,McKenzie,Street,Cobden,3266.0,-38.324525,143.067906,21217,Netball (Indoor),,4. Good,1 - 5 Years,Corangamite
CORANG12782,Terang and District Sport and Recreation Centre,,Strong,Street,Terang,3264.0,-38.242976,142.921208,21259,Netball (Indoor),11 - 25 Years,3. Average,,Corangamite
CORANG12788,Timboon Indoor Sports Centre,,Hamilton,Street,Timboon,3268.0,-38.483908,142.972299,21274,Netball (Indoor),,3. Average,6 - 10 Years,Corangamite
CORANG12755,Camperdown Skate Park,,Lawrence,Street,Camperdown,3260.0,-38.239802000000005,143.150283,21205,Skating,11 - 25 Years,4. Good,1 - 5 Years,Corangamite
CORANG12761,Cobden Skate Park,,Station,Street,Cobden,3266.0,-38.324597,143.06790900000001,21214,Skating,6 - 10 Years,4. Good,,Corangamite
CORANG12768,Port Campbell Public Purpose Reserve,,Lord,Street,Port Campbell,3269.0,-38.619040000000005,142.996955,21228,Skating,0 - 5 Years,4. Good,,Corangamite
CORANG12773,Simpson Skate Park,,Princetown,Road,Simpson,3266.0,-38.496414,143.209578,21239,Skating,0 - 5 Years,5. Very Good,,Corangamite
CORANG12789,Terang Skate Park,,Ewing,Street,Terang,3264.0,-38.2428,142.922245,21277,Skating,6 - 10 Years,,,Corangamite
CORANG12787,Timboon Skate Park,,Bailey,Street,Timboon,3268.0,-38.483167,142.977576,21270,Skating,0 - 5 Years,,,Corangamite
CORANG12770,Scotts Creek Recreation reserve,,Cobden - Port Campbell,Road,Scotts Creek,3267.0,-38.452162,143.04896599999998,21233,Soccer,,4. Good,< 1 Years,Corangamite
CORANG12753,Camperdown Community Centre,1,Fuller,Street,Camperdown,3260.0,-38.232079999999996,143.144455,21203,Soccer (Indoor),0 - 5 Years,5. Very Good,,Corangamite
CORANG12782,Terang and District Sport and Recreation Centre,,Strong,Street,Terang,3264.0,-38.242976,142.921208,21260,Soccer (Indoor),11 - 25 Years,3. Average,,Corangamite
CORANG12788,Timboon Indoor Sports Centre,,Hamilton,Street,Timboon,3268.0,-38.483908,142.972299,21275,Soccer (Indoor),,3. Average,6 - 10 Years,Corangamite
CORANG12746,Lismore Recreation Reserve  ,,Recreation,Street,Lismore,3324.0,-37.958211999999996,143.341005,21189,Squash / Racquetball,0 - 5 Years,5. Very Good,,Corangamite
CORANG12788,Timboon Indoor Sports Centre,,Hamilton,Street,Timboon,3268.0,-38.483908,142.972299,21276,Squash / Racquetball,,3. Average,6 - 10 Years,Corangamite
CORANG11257,Port Campbell Surf Life Saving Club,,Cairns,Street,Port Campbell,3269.0,-38.619136,142.993022,27188,Surf Life Saving,,,,Corangamite
CORANG12754,Camperdown Swimming Pool,,Curdie,Street,Camperdown,3260.0,-38.236659,143.149459,21204,Swimming,51 Years +,3. Average,6 - 10 Years,Corangamite
CORANG12760,Cobden Swimming Pool,,Victoria,Street,Cobden,3266.0,-38.325559999999996,143.078336,21213,Swimming,51 Years +,3. Average,1 - 5 Years,Corangamite
CORANG12766,Lismore Swimming Pool,,Ferrers,Street,Lismore,3324.0,-37.955394,143.34446699999998,21223,Swimming,51 Years +,4. Good,1 - 5 Years,Corangamite
CORANG12777,Skipton Swimming Pool,,Swimming Pool,Road,Skipton,3361.0,-37.684072,143.369153,21246,Swimming,51 Years +,3. Average,1 - 5 Years,Corangamite
